,delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_rain,total_estradas,Month,Day,Hour
4174,144,1,18.0,1024.0,82.0,4.0,0,6,3,23,14
4175,252,1,18.0,1017.0,36.0,2.0,0,6,4,16,12
4176,0,0,15.0,1007.0,93.0,1.0,2,3,10,29,4
4177,0,0,12.0,1019.0,97.0,1.0,2,5,5,13,5
4178,187,1,17.0,1021.0,53.0,0.0,0,6,3,29,17
4179,1347,1,23.0,1019.0,44.0,2.0,0,6,10,14,17
4180,0,0,16.0,1015.0,67.0,1.0,0,5,6,26,4
4181,251,1,22.0,1016.0,55.0,1.0,0,6,9,23,12
4182,0,1,22.0,1015.0,21.0,0.0,0,5,4,4,15
4183,0,0,14.0,1027.0,72.0,0.0,0,5,9,28,22
4184,0,1,17.0,1015.0,78.0,0.0,0,5,6,26,19
4185,0,1,8.0,1021.0,75.0,1.0,0,3,11,13,8
4186,580,1,23.0,1023.0,59.0,0.0,0,8,10,6,14
4187,0,0,12.0,1016.0,92.0,0.0,0,5,4,3,4
4188,160,1,31.0,1017.0,38.0,2.0,0,5,7,15,15
4189,107,0,15.0,1025.0,77.0,1.0,0,6,7,12,23
4190,0,0,11.0,1010.0,91.0,1.0,0,5,4,22,2
4191,0,1,18.0,1022.0,41.0,2.0,0,5,6,6,11
4192,301,1,21.0,1017.0,52.0,2.0,0,6,9,17,12
4193,156,1,18.0,1019.0,60.0,1.0,0,9,11,9,11
4194,0,0,17.0,1015.0,92.0,0.0,0,5,7,26,3
4195,0,1,15.0,1017.0,82.0,2.0,0,0,3,7,15
4196,0,0,5.0,1028.0,87.0,2.0,0,0,1,18,1
4197,1122,1,11.0,1012.0,58.0,0.0,0,8,11,22,14
4198,851,1,23.0,1022.0,44.0,1.0,0,10,9,21,14
4199,10080,1,13.0,1013.0,89.0,2.0,0,16,12,23,16
4200,0,0,17.0,1010.0,88.0,1.0,0,5,9,14,3
4201,112,1,12.0,1010.0,91.0,3.0,0,0,1,21,11
4202,0,0,13.0,1013.0,86.0,1.0,0,5,6,2,4
4203,0,0,16.0,1016.0,83.0,0.0,0,5,7,25,0
4204,0,0,14.0,1023.0,92.0,0.0,0,5,10,24,22
4205,0,0,14.0,1023.0,94.0,1.0,2,1,12,29,5
4206,0,0,15.0,1023.0,67.0,2.0,0,5,3,27,19
4207,0,0,9.0,1024.0,93.0,0.0,0,6,11,29,21
4208,0,0,9.0,1007.0,90.0,0.0,0,5,4,29,3
4209,731,0,14.0,1019.0,76.0,1.0,0,8,11,13,20
4210,151,1,23.0,1021.0,43.0,1.0,0,6,9,21,15
4211,1873,2,21.0,1019.0,72.0,1.0,0,11,9,16,19
4212,0,1,18.0,1015.0,68.0,0.0,0,5,6,26,7
4213,967,1,18.0,1015.0,76.0,4.0,0,8,6,21,17
4214,0,0,12.0,1015.0,90.0,0.0,2,5,12,21,1
4215,0,1,19.0,1015.0,56.0,3.0,0,5,4,11,16
4216,0,0,12.0,1020.0,89.0,0.0,0,5,5,7,3
4217,0,0,7.0,1015.0,77.0,1.0,0,5,11,24,2
4218,451,1,12.0,1025.0,71.0,1.0,0,1,12,14,10
4219,234,1,19.0,1017.0,63.0,0.0,0,5,9,23,10
4220,0,0,13.0,1014.0,92.0,2.0,0,0,12,23,2
4221,40,1,12.0,1014.0,92.0,3.0,0,0,2,2,13
4222,172,0,17.0,1011.0,91.0,4.0,0,5,10,2,19
4223,0,0,7.0,1015.0,74.0,1.0,0,5,11,24,1
4224,251,0,12.0,1015.0,82.0,0.0,0,6,11,21,19
4225,2767,1,11.0,1025.0,94.0,0.0,0,13,12,9,15
4226,0,1,15.0,1026.0,63.0,1.0,0,0,3,3,11
4227,0,0,11.0,1025.0,94.0,1.0,0,5,12,6,20
4228,6647,0,23.0,1018.0,28.0,1.0,0,16,10,13,19
4229,0,0,14.0,1022.0,91.0,1.0,0,5,10,4,23
4230,120,1,12.0,1016.0,87.0,3.0,0,0,1,30,12
4231,187,1,9.0,1009.0,92.0,1.0,2,6,5,10,7
4232,0,0,15.0,1019.0,91.0,0.0,0,5,10,9,2
4233,0,0,14.0,1006.0,84.0,0.0,0,5,4,26,22
4234,0,2,14.0,1017.0,83.0,1.0,0,5,10,16,7
4235,143,1,28.0,1018.0,43.0,1.0,0,5,6,25,11
4236,1583,1,5.0,1021.0,75.0,5.0,0,8,1,19,8
4237,0,1,17.0,1018.0,92.0,0.0,0,5,7,3,6
4238,4141,0,12.0,1026.0,92.0,1.0,0,12,12,11,17
4239,2403,1,13.0,1023.0,94.0,0.0,0,11,9,28,8
4240,57,1,14.0,1023.0,93.0,1.0,0,0,1,26,13
4241,0,0,17.0,1018.0,54.0,2.0,0,5,10,10,6
4242,0,0,12.0,1010.0,92.0,1.0,0,0,2,3,2
4243,0,0,18.0,1020.0,31.0,2.0,0,5,10,13,22
4244,0,0,19.0,1023.0,69.0,1.0,0,5,10,6,23
4245,365,1,21.0,1016.0,36.0,0.0,0,6,4,16,15
4246,31,0,18.0,1016.0,61.0,0.0,0,5,6,25,23
4247,0,0,7.0,1026.0,81.0,1.0,0,0,3,3,6
4248,0,0,22.0,1015.0,59.0,1.0,0,5,7,10,21
4249,0,0,10.0,1019.0,76.0,3.0,0,5,5,1,23
4250,68,1,18.0,1018.0,70.0,0.0,0,5,7,6,15
4251,0,2,8.0,1025.0,92.0,0.0,0,0,3,12,7
4252,0,0,14.0,1022.0,84.0,0.0,0,5,10,25,20
4253,0,1,18.0,1022.0,70.0,0.0,0,5,7,12,13
4254,1422,1,13.0,1021.0,67.0,0.0,0,8,5,12,17
4255,65,1,10.0,1029.0,58.0,0.0,0,3,1,16,16
4256,0,0,20.0,1011.0,76.0,1.0,0,5,9,13,0
4257,209,1,10.0,1028.0,93.0,0.0,0,2,12,6,10
4258,0,1,19.0,1021.0,80.0,1.0,0,5,10,20,16
4259,0,1,13.0,1026.0,61.0,0.0,0,0,3,12,13
4260,0,0,9.0,1026.0,92.0,0.0,0,5,12,11,2
4261,0,0,12.0,1013.0,57.0,1.0,0,5,3,22,21
4262,0,0,13.0,1019.0,81.0,0.0,0,5,4,14,0
4263,0,2,17.0,1019.0,90.0,1.0,0,5,6,14,5
4264,0,0,9.0,1021.0,65.0,0.0,0,0,3,9,21
4265,619,0,12.0,1026.0,89.0,1.0,0,8,12,11,19
4266,0,0,18.0,1020.0,93.0,1.0,0,3,10,17,22
4267,0,0,16.0,1014.0,92.0,1.0,2,5,7,6,1
4268,0,1,20.0,1013.0,38.0,4.0,0,5,7,19,15
4269,0,1,21.0,1021.0,64.0,0.0,0,5,7,14,10
4270,118,1,18.0,1016.0,60.0,2.0,0,5,7,20,19
4271,0,1,19.0,1024.0,38.0,0.0,0,0,3,15,15
4272,199,1,19.0,1019.0,34.0,3.0,0,7,5,4,14
4273,0,1,12.0,1024.0,92.0,1.0,0,0,1,28,8
4274,231,1,13.0,1025.0,70.0,1.0,0,0,12,14,12
4275,0,2,16.0,1009.0,71.0,0.0,0,5,5,8,20
4276,0,0,13.0,1023.0,91.0,1.0,0,5,12,29,23
4277,0,0,5.0,1025.0,53.0,1.0,0,0,3,21,6
4278,0,0,12.0,1015.0,92.0,3.0,2,0,1,29,23
4279,1740,1,16.0,1024.0,62.0,0.0,0,3,12,31,11
4280,112,0,14.0,1015.0,91.0,2.0,2,6,6,19,22
4281,1015,1,26.0,1021.0,63.0,4.0,0,9,10,19,14
4282,0,0,15.0,1018.0,78.0,0.0,0,5,7,12,0
4283,3472,1,23.0,1017.0,71.0,0.0,0,15,7,20,18
4284,0,0,17.0,1021.0,54.0,1.0,0,5,3,29,20
4285,0,1,15.0,1024.0,63.0,4.0,0,5,3,26,15
4286,1934,1,14.0,1011.0,82.0,4.0,0,10,4,10,12
4287,187,1,30.0,1016.0,43.0,0.0,0,6,7,17,19
4288,0,0,7.0,1021.0,73.0,1.0,0,0,3,22,1
4289,0,0,12.0,1025.0,93.0,1.0,0,0,1,28,1
4290,1565,1,12.0,1006.0,92.0,0.0,0,9,4,27,8
4291,0,0,11.0,1023.0,68.0,2.0,0,5,11,8,5
4292,0,0,18.0,1021.0,93.0,0.0,0,5,10,18,4
4293,0,0,10.0,1011.0,91.0,0.0,2,0,1,21,5
4294,29,1,15.0,1024.0,72.0,5.0,0,6,3,25,13
4295,0,0,8.0,1028.0,92.0,0.0,0,2,12,6,6
4296,0,0,6.0,1025.0,94.0,1.0,0,5,11,30,6
4297,0,0,17.0,1027.0,74.0,1.0,0,5,9,29,22
4298,477,2,12.0,1025.0,68.0,0.0,0,2,3,2,18
4299,1116,1,12.0,1019.0,62.0,2.0,0,10,5,3,8
4300,0,0,12.0,1017.0,91.0,0.0,0,5,5,12,1
4301,0,1,16.0,1014.0,87.0,0.0,0,5,7,25,8
4302,7147,2,16.0,1011.0,63.0,4.0,2,17,10,28,18
4303,0,1,20.0,1020.0,60.0,3.0,0,5,9,18,14
4304,0,0,17.0,1014.0,59.0,3.0,0,5,4,7,20
4305,222,1,9.0,1027.0,82.0,1.0,0,2,12,3,12
4306,1240,1,12.0,1013.0,76.0,3.0,0,6,11,3,13
4307,1948,1,13.0,1019.0,56.0,3.0,0,11,11,4,13
4308,0,0,14.0,1020.0,77.0,2.0,0,5,6,27,21
4309,0,0,17.0,1022.0,77.0,1.0,0,5,6,9,0
4310,0,0,12.0,1003.0,91.0,4.0,0,0,1,21,23
4311,514,0,15.0,1012.0,67.0,1.0,0,7,4,6,20
4312,0,0,11.0,1020.0,87.0,0.0,0,5,6,29,3
4313,0,0,13.0,1017.0,92.0,0.0,0,5,6,22,1
4314,0,1,21.0,1015.0,32.0,2.0,0,5,7,26,13
4315,0,1,16.0,1019.0,56.0,1.0,0,8,11,10,10
4316,0,0,5.0,1022.0,81.0,4.0,0,0,1,19,6
4317,0,0,12.0,1026.0,93.0,0.0,0,0,1,27,6
4318,0,0,11.0,1015.0,94.0,1.0,0,5,11,1,6
4319,0,1,10.0,1014.0,57.0,5.0,0,5,11,27,10
4320,0,0,12.0,1018.0,68.0,2.0,0,5,4,12,1
4321,0,1,19.0,1022.0,49.0,2.0,0,5,10,24,15
4322,0,0,17.0,1017.0,63.0,2.0,0,5,9,23,6
4323,988,1,16.0,1021.0,56.0,1.0,0,6,11,19,13
4324,233,1,21.0,1016.0,73.0,0.0,0,6,9,15,14
4325,2663,1,12.0,1025.0,60.0,1.0,0,8,12,18,11
4326,2922,1,16.0,1016.0,69.0,2.0,0,13,9,23,8
4327,0,1,13.0,1023.0,59.0,3.0,0,5,11,29,14
4328,8705,1,22.0,1021.0,50.0,3.0,0,13,9,19,16
4329,0,0,11.0,1015.0,66.0,0.0,0,5,4,6,2
4330,0,1,14.0,1015.0,92.0,0.0,0,5,7,6,6
4331,0,1,13.0,1025.0,75.0,1.0,0,5,12,11,14
4332,325,2,16.0,1020.0,91.0,1.0,0,6,10,20,7
4333,0,0,13.0,1014.0,83.0,1.0,0,5,4,22,23
4334,0,0,12.0,1009.0,93.0,1.0,0,5,10,28,23
4335,0,0,13.0,1020.0,88.0,4.0,0,5,5,4,22
4336,0,2,13.0,1013.0,63.0,3.0,0,5,4,15,7
4337,0,1,14.0,1011.0,87.0,2.0,0,5,4,1,9
4338,0,1,20.0,1018.0,34.0,0.0,0,5,5,4,16
4339,989,1,24.0,1020.0,41.0,0.0,0,9,9,21,17
4340,0,0,10.0,1020.0,86.0,1.0,0,0,3,2,3
4341,419,1,20.0,1016.0,63.0,2.0,0,6,6,15,7
4342,0,0,11.0,1023.0,97.0,1.0,0,2,11,28,21
4343,0,0,16.0,1020.0,92.0,0.0,0,5,9,26,1
4344,0,2,9.0,1019.0,66.0,2.0,0,0,3,6,7
4345,0,1,13.0,1015.0,94.0,0.0,0,0,12,27,10
4346,0,0,16.0,1019.0,40.0,2.0,0,5,10,13,7
4347,0,1,18.0,1022.0,64.0,0.0,0,5,10,22,12
4348,0,1,20.0,1023.0,76.0,2.0,0,5,10,5,16
4349,0,0,11.0,1021.0,92.0,2.0,0,2,12,30,5
4350,0,1,16.0,1016.0,69.0,0.0,0,5,11,21,12
4351,0,2,14.0,1021.0,81.0,1.0,0,5,10,19,7
4352,126,1,22.0,1012.0,66.0,1.0,0,6,6,16,9
4353,0,0,15.0,1020.0,72.0,2.0,0,5,6,24,4
4354,0,0,7.0,1015.0,80.0,1.0,0,2,11,25,0
4355,2124,1,24.0,1018.0,39.0,1.0,0,6,10,11,17
4356,0,1,16.0,1023.0,74.0,0.0,0,3,12,12,14
4357,0,1,22.0,1016.0,44.0,2.0,0,5,7,17,7
4358,0,1,15.0,1019.0,42.0,2.0,0,0,3,9,16
4359,0,0,10.0,1025.0,52.0,2.0,0,5,12,15,21
4360,0,0,13.0,1018.0,51.0,1.0,0,0,3,18,20
4361,0,1,14.0,1019.0,83.0,1.0,0,5,5,12,11
4362,0,0,13.0,1013.0,93.0,0.0,2,0,12,23,3
4363,0,0,11.0,1021.0,84.0,1.0,0,5,10,22,3
4364,0,0,13.0,1020.0,79.0,1.0,0,5,9,19,4
4365,0,1,27.0,1017.0,46.0,0.0,0,5,6,10,15
4366,200,1,20.0,1021.0,58.0,0.0,0,7,6,28,13
4367,3317,1,12.0,1019.0,81.0,1.0,0,11,11,12,9
4368,1915,1,15.0,1015.0,80.0,1.0,0,8,12,21,10
4369,0,1,16.0,1010.0,78.0,1.0,0,5,6,20,14
4370,4892,1,16.0,1019.0,60.0,1.0,0,14,10,8,9
4371,0,1,19.0,1023.0,84.0,2.0,0,5,10,5,14
4372,0,0,11.0,1022.0,73.0,2.0,0,3,10,23,5
4373,0,0,13.0,1018.0,74.0,1.0,0,5,4,5,0
4374,0,0,18.0,1013.0,82.0,0.0,0,5,9,24,21
4375,0,0,7.0,1013.0,70.0,2.0,0,5,11,22,7
4376,979,0,10.0,1026.0,91.0,1.0,0,7,12,4,19
4377,0,1,10.0,1017.0,92.0,0.0,0,0,1,30,9
4378,0,1,20.0,1018.0,53.0,2.0,0,5,7,3,10
4379,319,0,16.0,1013.0,74.0,0.0,0,7,12,21,20
4380,0,0,15.0,1020.0,45.0,4.0,0,5,3,29,7
4381,0,0,12.0,1017.0,78.0,2.0,0,5,12,20,7
4382,0,1,14.0,1021.0,68.0,2.0,0,5,6,23,7
4383,0,0,7.0,1024.0,77.0,2.0,0,5,11,5,6
4384,674,1,16.0,1020.0,76.0,0.0,0,6,12,30,14
4385,1197,1,17.0,1022.0,79.0,4.0,0,10,10,4,16
4386,430,1,17.0,1023.0,40.0,0.0,0,7,12,16,12
4387,0,1,15.0,1024.0,63.0,4.0,0,5,3,26,17
4388,0,0,19.0,1007.0,55.0,3.0,0,5,3,31,23
4389,167,1,22.0,1019.0,49.0,1.0,0,5,9,22,13
4390,0,2,17.0,1016.0,83.0,0.0,0,5,6,26,20
4391,731,2,12.0,1017.0,77.0,3.0,0,9,12,20,8
4392,0,1,21.0,1022.0,82.0,1.0,0,5,10,18,12
4393,0,1,15.0,1021.0,74.0,2.0,0,5,6,24,6
4394,4364,1,20.0,1015.0,55.0,4.0,0,14,4,16,19
4395,0,0,8.0,1029.0,87.0,1.0,0,0,1,17,18
4396,0,0,11.0,1003.0,90.0,2.0,2,0,1,20,6
4397,2127,1,23.0,1019.0,45.0,2.0,0,8,6,23,17
4398,0,1,23.0,1023.0,55.0,4.0,0,5,7,13,15
4399,0,1,10.0,1025.0,92.0,2.0,0,0,3,11,8
4400,0,0,14.0,1019.0,82.0,5.0,0,5,5,4,21
4401,2159,1,13.0,1011.0,93.0,1.0,2,13,12,7,15
4402,0,0,14.0,1017.0,70.0,1.0,0,5,4,8,0
4403,668,1,15.0,1016.0,94.0,3.0,0,7,4,3,11
4404,147,1,23.0,1020.0,49.0,0.0,0,5,10,14,13
4405,0,0,19.0,1022.0,74.0,1.0,0,5,10,19,20
4406,0,1,14.0,1027.0,55.0,1.0,0,5,11,7,11
4407,2116,1,17.0,1024.0,60.0,0.0,0,8,12,31,12
4408,0,0,11.0,1025.0,68.0,2.0,0,5,11,18,23
4409,223,1,14.0,1020.0,92.0,0.0,0,6,7,7,7
4410,0,0,12.0,1016.0,76.0,1.0,0,5,11,21,7
4411,0,1,18.0,1018.0,44.0,1.0,0,0,3,6,16
4412,0,0,11.0,1024.0,94.0,1.0,0,5,12,6,23
4413,28,1,14.0,1024.0,60.0,0.0,0,0,1,18,14
4414,0,1,19.0,1016.0,53.0,0.0,0,5,7,26,10
4415,0,0,10.0,1025.0,94.0,1.0,0,5,12,4,0
4416,0,0,6.0,1029.0,65.0,1.0,0,5,11,7,1
4417,375,1,23.0,1020.0,60.0,0.0,0,7,10,8,12
4418,13016,1,18.0,1012.0,44.0,1.0,3,29,9,23,18
4419,3039,0,11.0,1025.0,94.0,3.0,0,15,12,9,17
4420,0,2,15.0,1019.0,71.0,0.0,0,5,6,27,20
4421,0,0,21.0,1019.0,88.0,3.0,0,5,6,13,22
4422,0,0,17.0,1018.0,90.0,0.0,0,5,7,21,2
4423,0,0,8.0,1013.0,54.0,4.0,0,0,3,21,0
4424,0,1,25.0,1021.0,35.0,0.0,0,5,6,5,17
4425,323,0,17.0,1021.0,59.0,0.0,0,7,10,14,22
4426,0,0,17.0,1020.0,70.0,2.0,0,5,9,22,5
4427,0,0,9.0,1018.0,87.0,3.0,0,0,3,6,4
4428,248,0,10.0,1025.0,64.0,2.0,0,7,12,16,20
4429,0,0,8.0,1028.0,92.0,0.0,0,2,12,6,7
4430,4063,1,18.0,1019.0,61.0,1.0,0,12,9,22,9
4431,0,1,15.0,1016.0,85.0,0.0,2,5,6,19,19
4432,0,0,12.0,1010.0,93.0,0.0,2,0,12,26,3
4433,1317,1,20.0,1022.0,75.0,2.0,0,9,9,26,12
4434,1494,0,14.0,1024.0,63.0,0.0,0,8,11,7,17
4435,555,1,8.0,1019.0,93.0,0.0,0,10,12,8,11
4436,470,1,27.0,1018.0,54.0,0.0,0,7,6,14,17
4437,0,0,6.0,1012.0,85.0,1.0,0,2,11,25,5
4438,228,1,14.0,1015.0,92.0,1.0,0,6,7,6,7
4439,0,0,16.0,1021.0,90.0,1.0,0,5,9,27,4
4440,27,1,10.0,1014.0,91.0,1.0,0,0,1,22,14
4441,0,0,5.0,1024.0,91.0,0.0,0,0,3,13,6
4442,0,1,22.0,1023.0,55.0,0.0,0,5,9,20,12
4443,24,1,18.0,1017.0,75.0,0.0,0,6,7,6,13
4444,0,0,14.0,1018.0,82.0,0.0,0,5,5,7,23
4445,4758,1,20.0,1022.0,59.0,0.0,0,14,7,7,18
4446,0,0,7.0,1024.0,91.0,0.0,0,5,3,24,5
4447,425,1,12.0,1009.0,91.0,2.0,0,1,1,21,12
4448,0,0,12.0,1021.0,88.0,1.0,0,2,12,30,6
4449,1114,1,19.0,1022.0,74.0,0.0,0,10,6,9,8
4450,179,1,17.0,1010.0,83.0,0.0,0,6,6,17,16
4451,1555,1,13.0,1023.0,87.0,0.0,0,7,12,10,13
4452,0,0,14.0,1024.0,93.0,1.0,0,5,10,6,5
4453,0,0,20.0,1019.0,86.0,1.0,0,5,10,9,21
4454,127,1,21.0,1019.0,36.0,2.0,0,5,4,18,16
4455,29,0,14.0,1013.0,94.0,1.0,2,5,10,31,23
4456,179,2,9.0,1020.0,59.0,8.0,0,6,4,12,7
4457,0,2,17.0,1018.0,72.0,1.0,0,5,6,29,20
4458,0,0,16.0,1018.0,43.0,2.0,0,5,10,13,3
4459,0,0,11.0,1018.0,93.0,0.0,0,0,2,1,1
4460,0,0,12.0,1024.0,64.0,2.0,0,5,11,8,2
4461,0,1,8.0,1018.0,93.0,1.0,0,0,3,7,8
4462,669,1,10.0,1021.0,68.0,2.0,0,7,12,2,12
4463,87,1,13.0,1027.0,63.0,1.0,0,5,11,5,11
4464,183,1,19.0,1018.0,60.0,1.0,0,9,11,9,13
4465,0,0,13.0,1019.0,77.0,1.0,0,8,11,11,1
4466,461,1,19.0,1021.0,53.0,1.0,0,6,10,23,15
4467,480,1,18.0,1016.0,78.0,3.0,0,7,6,19,11
4468,0,0,15.0,1015.0,85.0,1.0,0,5,7,28,2
4469,71,1,20.0,1015.0,56.0,5.0,0,5,7,5,14
4470,0,0,11.0,1024.0,68.0,2.0,0,1,11,19,2
4471,24,0,6.0,1025.0,65.0,2.0,0,0,12,18,1
4472,0,0,10.0,1023.0,88.0,1.0,0,5,6,4,2
4473,809,1,12.0,1002.0,91.0,2.0,3,1,1,20,13
4474,468,1,15.0,1010.0,89.0,0.0,0,8,6,20,15
4475,0,0,14.0,1018.0,85.0,0.0,0,5,6,30,0
4476,0,0,15.0,1019.0,34.0,2.0,0,5,10,14,3
4477,1624,1,21.0,1021.0,72.0,3.0,0,12,9,26,16
4478,0,1,13.0,1018.0,69.0,0.0,0,0,3,4,10
4479,0,0,10.0,1018.0,92.0,0.0,2,0,1,31,2
4480,0,1,23.0,1022.0,59.0,0.0,0,5,6,6,13
4481,0,0,13.0,1025.0,84.0,1.0,0,5,7,13,2
4482,0,0,7.0,1021.0,87.0,1.0,0,5,3,23,4
4483,0,0,21.0,1012.0,63.0,0.0,0,5,6,16,0
4484,0,0,9.0,1013.0,64.0,1.0,0,5,3,23,1
4485,0,0,5.0,1024.0,91.0,1.0,0,0,3,13,5
4486,0,0,15.0,1018.0,93.0,0.0,0,5,7,22,3
4487,151,1,9.0,1022.0,82.0,8.0,0,0,1,19,11
4488,0,0,16.0,1022.0,92.0,1.0,0,5,9,27,2
4489,0,1,14.0,1024.0,57.0,0.0,0,0,1,18,15
4490,1201,1,17.0,1016.0,82.0,2.0,0,9,7,5,8
4491,0,1,14.0,1017.0,88.0,0.0,0,5,6,30,7
4492,291,1,17.0,1014.0,82.0,3.0,0,7,6,21,14
4493,1587,0,16.0,1019.0,56.0,0.0,0,10,11,14,17
4494,0,0,14.0,1017.0,68.0,0.0,0,5,11,21,1
4495,0,0,10.0,1020.0,82.0,2.0,0,5,11,9,4
4496,0,0,12.0,1025.0,57.0,3.0,0,0,3,17,3
4497,0,1,16.0,1021.0,51.0,3.0,0,5,4,12,16
4498,1559,1,7.0,1017.0,83.0,1.0,0,11,11,4,8
4499,0,1,10.0,1027.0,84.0,2.0,0,5,12,5,10
4500,661,1,27.0,1021.0,36.0,2.0,0,8,6,9,14
4501,73,1,19.0,1022.0,66.0,0.0,0,7,7,12,14
4502,10245,0,12.0,1020.0,66.0,1.0,0,24,11,16,18
4503,2297,1,16.0,1011.0,51.0,0.0,0,9,4,30,14
4504,0,1,14.0,1008.0,94.0,0.0,0,0,12,26,15
4505,0,0,12.0,1015.0,92.0,2.0,0,0,12,22,7
4506,1351,1,11.0,1026.0,81.0,0.0,0,11,12,5,15
4507,0,1,13.0,1025.0,69.0,4.0,0,0,3,12,16
4508,1161,1,15.0,1018.0,82.0,1.0,0,7,4,19,10
4509,119,1,12.0,1010.0,92.0,1.0,2,6,4,25,10
4510,0,0,9.0,1025.0,77.0,2.0,0,5,11,18,5
4511,0,0,7.0,1025.0,79.0,1.0,0,2,12,2,23
4512,0,0,16.0,1021.0,69.0,2.0,0,5,10,7,4
4513,3901,0,13.0,1015.0,85.0,1.0,0,12,12,22,19
4514,0,0,14.0,1009.0,82.0,1.0,0,5,5,8,22
4515,151,2,10.0,1025.0,71.0,3.0,0,0,3,15,7
4516,127,1,20.0,1014.0,42.0,4.0,0,6,7,19,16
4517,992,0,18.0,1013.0,80.0,0.0,0,9,9,24,20
4518,5633,2,16.0,1013.0,63.0,2.0,2,18,9,23,19
4519,28,1,18.0,1015.0,52.0,0.0,0,0,3,5,13
4520,0,0,7.0,1010.0,91.0,1.0,0,5,4,30,5
4521,406,1,22.0,1018.0,41.0,1.0,0,7,7,18,11
4522,1661,1,13.0,1015.0,94.0,1.0,0,1,12,23,10
4523,352,1,14.0,1019.0,55.0,0.0,0,6,11,4,15
4524,161,1,14.0,1019.0,80.0,0.0,0,5,11,12,11
4525,314,1,18.0,1019.0,63.0,0.0,0,6,11,13,13
4526,0,0,16.0,1020.0,68.0,2.0,0,5,6,24,1
4527,0,1,12.0,1005.0,91.0,0.0,0,5,4,28,7
4528,0,0,12.0,1010.0,71.0,1.0,0,5,4,29,21
4529,0,1,19.0,1019.0,77.0,5.0,0,5,5,5,16
4530,0,0,14.0,1010.0,88.0,0.0,0,5,4,10,21
4531,0,0,11.0,1015.0,87.0,1.0,0,5,11,21,21
4532,0,0,13.0,1021.0,92.0,1.0,0,0,1,26,6
4533,959,1,17.0,1012.0,62.0,4.0,0,7,10,28,17
4534,0,0,12.0,1016.0,91.0,0.0,0,5,5,12,6
4535,0,2,14.0,1014.0,81.0,0.0,0,5,4,20,20
4536,0,1,28.0,1019.0,46.0,3.0,0,5,7,9,15
4537,9271,1,15.0,1011.0,94.0,6.0,3,28,4,23,18
4538,0,1,20.0,1021.0,59.0,0.0,0,5,6,28,16
4539,0,0,10.0,1025.0,58.0,1.0,0,5,11,7,23
4540,1915,0,10.0,1026.0,63.0,2.0,0,13,12,18,19
4541,0,1,12.0,1027.0,93.0,0.0,0,0,1,27,9
4542,0,2,9.0,1024.0,75.0,2.0,0,2,12,31,8
4543,0,0,8.0,1026.0,91.0,0.0,0,2,12,1,1
4544,3041,1,15.0,1016.0,88.0,1.0,0,16,6,2,17
4545,0,1,16.0,1008.0,68.0,2.0,0,5,4,26,11
4546,161,1,12.0,1025.0,100.0,5.0,0,0,1,28,10
4547,196,1,16.0,1017.0,53.0,1.0,0,5,7,22,11
4548,304,0,16.0,1013.0,88.0,1.0,0,7,4,3,22
4549,423,1,21.0,1019.0,57.0,1.0,0,6,6,22,16
4550,365,1,22.0,1019.0,48.0,1.0,0,7,6,23,14
4551,0,0,16.0,1018.0,46.0,2.0,0,5,10,13,2
4552,538,1,24.0,1016.0,62.0,0.0,0,7,7,26,19
4553,0,0,10.0,1015.0,100.0,2.0,0,5,4,4,7
4554,333,1,28.0,1018.0,52.0,2.0,0,7,6,12,12
4555,0,0,18.0,1021.0,57.0,0.0,0,5,10,14,21
4556,2424,1,32.0,1016.0,33.0,0.0,0,14,7,15,18
4557,0,1,16.0,1010.0,83.0,0.0,0,5,6,20,11
4558,1278,0,9.0,1014.0,76.0,2.0,0,4,11,25,19
4559,303,1,20.0,1022.0,58.0,0.0,0,5,7,12,19
4560,0,0,11.0,1015.0,85.0,0.0,0,5,11,21,20
4561,0,0,11.0,1018.0,93.0,1.0,0,5,11,12,3
4562,31,1,15.0,1009.0,56.0,3.0,0,6,4,29,14
4563,0,0,7.0,1024.0,91.0,0.0,0,5,3,24,2
4564,0,0,9.0,1010.0,92.0,1.0,2,0,2,4,2
4565,1305,1,17.0,1016.0,88.0,2.0,0,10,4,3,12
4566,151,1,25.0,1018.0,49.0,0.0,0,5,6,25,9
4567,0,0,15.0,1009.0,73.0,4.0,2,5,4,1,7
4568,0,0,10.0,1024.0,94.0,1.0,0,5,12,4,1
4569,0,0,9.0,1010.0,91.0,1.0,0,0,2,3,21
4570,0,2,10.0,1013.0,85.0,2.0,0,0,3,4,7
4571,194,1,21.0,1018.0,55.0,1.0,0,6,9,22,15
4572,0,1,14.0,1018.0,85.0,0.0,0,3,10,16,8
4573,0,0,16.0,1017.0,92.0,0.0,0,5,7,19,2
4574,0,0,9.0,1025.0,93.0,1.0,0,5,12,3,23
4575,148,0,19.0,1022.0,87.0,0.0,0,6,10,18,20
4576,0,0,15.0,1022.0,93.0,1.0,0,5,10,21,1
4577,0,1,17.0,1023.0,70.0,1.0,0,5,10,24,11
4578,0,1,22.0,1012.0,69.0,1.0,0,5,6,16,10
4579,0,0,10.0,1025.0,65.0,2.0,0,4,12,14,22
4580,0,0,12.0,1004.0,87.0,2.0,0,5,5,9,3
4581,42,0,13.0,1015.0,91.0,0.0,0,6,4,1,23
